  1 | 0xcb | 2.53250730e-01
  2 | 0x8d | 2.36195281e-01
  3 | 0x11 | 2.14584514e-01
  4 | 0xb1 | 2.02944884e-01
  5 | 0xf2 | 1.94551451e-01
  6 | 0xc8 | 1.73077942e-01
  7 | 0xdd | 1.65699758e-01
  8 | 0x57 | 1.63354341e-01
  9 | 0x84 | 1.63179489e-01
 10 | 0xb3 | 1.59756886e-01
 11 | 0x13 | 1.51874436e-01
 12 | 0x10 | 1.49885073e-01
 13 | 0x91 | 1.47558181e-01
 14 | 0x69 | 1.46166358e-01
 15 | 0x63 | 1.46061878e-01
 16 | 0x6b | 1.43129355e-01
 17 | 0x0b | 1.42909965e-01
 18 | 0x94 | 1.42364019e-01
 19 | 0xb0 | 1.41744698e-01
 20 | 0x6e | 1.41133100e-01
 21 | 0x12 | 1.40540463e-01
 22 | 0x1d | 1.38386738e-01
 23 | 0x90 | 1.36721781e-01
 24 | 0x49 | 1.35202688e-01
 25 | 0xc1 | 1.32201304e-01
 26 | 0x92 | 1.31657871e-01
 27 | 0x89 | 1.30749309e-01
 28 | 0xf6 | 1.30519493e-01
 29 | 0x27 | 1.30513375e-01
 30 | 0xd6 | 1.30219566e-01
 31 | 0x5c | 1.29232470e-01
 32 | 0x37 | 1.28155212e-01
 33 | 0x3b | 1.25035292e-01
 34 | 0x3e | 1.23213050e-01
 35 | 0xa1 | 1.22779836e-01
 36 | 0xc5 | 1.21038863e-01
 37 | 0x58 | 1.19628126e-01
 38 | 0x68 | 1.19622974e-01
 39 | 0xfd | 1.19110600e-01
 40 | 0xa4 | 1.16501324e-01
 41 | 0xba | 1.16488323e-01
 42 | 0xaa | 1.16190924e-01
 43 | 0x87 | 1.15877134e-01
 44 | 0xcd | 1.12992970e-01
 45 | 0x35 | 1.12188908e-01
 46 | 0xd2 | 1.11445614e-01
 47 | 0xc7 | 1.10742022e-01
 48 | 0x9c | 1.10694398e-01
 49 | 0xcc | 1.10587264e-01
 50 | 0x4c | 1.10203842e-01
 51 | 0x16 | 1.10145214e-01
 52 | 0xb6 | 1.10029935e-01
 53 | 0xfe | 1.09855569e-01
 54 | 0x32 | 1.09319192e-01
 55 | 0xef | 1.08780548e-01
 56 | 0xe2 | 1.08415107e-01
 57 | 0xff | 1.08288597e-01
 58 | 0x25 | 1.07678887e-01
 59 | 0xa0 | 1.06397122e-01
 60 | 0x6a | 1.06046546e-01
 61 | 0x3c | 1.05496375e-01
 62 | 0xea | 1.05222885e-01
 63 | 0xfb | 1.05196487e-01
 64 | 0x7c | 1.04463428e-01
 65 | 0x5a | 1.03996830e-01
 66 | 0x4a | 1.03416600e-01
 67 | 0x7f | 1.03183766e-01
 68 | 0xfa | 1.03093239e-01
 69 | 0x02 | 1.02975694e-01
 70 | 0x5b | 1.02788680e-01
 71 | 0x48 | 1.01880507e-01
 72 | 0xe0 | 1.01729141e-01
 73 | 0x83 | 1.01433221e-01
 74 | 0xcf | 1.00543354e-01
 75 | 0x0c | 1.00007682e-01
 76 | 0x07 | 9.99637411e-02
 77 | 0x24 | 9.95780814e-02
 78 | 0xb4 | 9.87259879e-02
 79 | 0x22 | 9.87050789e-02
 80 | 0x46 | 9.86645736e-02
 81 | 0x86 | 9.84015736e-02
 82 | 0x7d | 9.81687136e-02
 83 | 0x08 | 9.73029937e-02
 84 | 0xc9 | 9.66762705e-02
 85 | 0x0e | 9.66316870e-02
 86 | 0x43 | 9.64952371e-02
 87 | 0x33 | 9.62766010e-02
 88 | 0x18 | 9.62191601e-02
 89 | 0x17 | 9.56269549e-02
 90 | 0x75 | 9.48713635e-02
 91 | 0x8a | 9.43714767e-02
 92 | 0x65 | 9.40143511e-02
 93 | 0x77 | 9.36692366e-02
 94 | 0x0d | 9.36308603e-02
 95 | 0x01 | 9.21366774e-02
 96 | 0x1f | 9.15640200e-02
 97 | 0x34 | 9.15025858e-02
 98 | 0xdf | 9.11124904e-02
 99 | 0xc0 | 9.10646400e-02
100 | 0x71 | 9.10328664e-02
101 | 0x54 | 9.07842441e-02
102 | 0xbf | 9.06823878e-02
103 | 0x6f | 9.06640155e-02
104 | 0x88 | 9.05044324e-02
105 | 0xeb | 9.04331373e-02
106 | 0xdc | 9.02274090e-02
107 | 0xe3 | 9.00843281e-02
108 | 0x6c | 8.99079342e-02
109 | 0x8f | 8.95037107e-02
110 | 0x80 | 8.89942180e-02
111 | 0xb5 | 8.88758071e-02
112 | 0x62 | 8.83904502e-02
113 | 0x8c | 8.69017588e-02
114 | 0xd9 | 8.56444797e-02
115 | 0xda | 8.55709741e-02
116 | 0xd5 | 8.49432293e-02
117 | 0x6d | 8.43655299e-02
118 | 0x98 | 8.38773513e-02
119 | 0xaf | 8.35066340e-02
120 | 0x4f | 8.33115201e-02
121 | 0x3a | 8.29227882e-02
122 | 0x96 | 8.28267699e-02
123 | 0x79 | 8.27656484e-02
124 | 0x64 | 8.26378847e-02
125 | 0x7b | 8.24790622e-02
126 | 0x2b | 8.24270843e-02
127 | 0x61 | 8.20836904e-02
128 | 0xe8 | 8.18551904e-02
129 | 0xae | 8.16556650e-02
130 | 0xc4 | 8.13967558e-02
131 | 0x5d | 8.12551962e-02
132 | 0xe6 | 8.12536112e-02
133 | 0xad | 8.11378421e-02
134 | 0xce | 8.08350670e-02
135 | 0x0f | 8.06225268e-02
136 | 0x31 | 8.04845994e-02
137 | 0x44 | 8.02742902e-02
138 | 0x40 | 8.02409676e-02
139 | 0x45 | 8.01752199e-02
140 | 0x9a | 7.98074783e-02
141 | 0xec | 7.97529177e-02
142 | 0x23 | 7.97492400e-02
143 | 0x04 | 7.97262185e-02
144 | 0x38 | 7.94971499e-02
145 | 0x78 | 7.94039700e-02
146 | 0x06 | 7.92671592e-02
147 | 0xf8 | 7.88777942e-02
148 | 0x9d | 7.88524416e-02
149 | 0x20 | 7.82759500e-02
150 | 0xf7 | 7.76769140e-02
151 | 0x55 | 7.75653547e-02
152 | 0x4e | 7.70623310e-02
153 | 0xb2 | 7.69683200e-02
154 | 0xee | 7.65331279e-02
155 | 0x1a | 7.64637982e-02
156 | 0x00 | 7.64030593e-02
157 | 0xb7 | 7.63946566e-02
158 | 0xf4 | 7.63870429e-02
159 | 0x42 | 7.63345112e-02
160 | 0xfc | 7.62169415e-02
161 | 0x3d | 7.61071232e-02
162 | 0xf1 | 7.60117889e-02
163 | 0x2c | 7.59343294e-02
164 | 0x29 | 7.58059124e-02
165 | 0xed | 7.57181668e-02
166 | 0x74 | 7.52835284e-02
167 | 0xe5 | 7.50668931e-02
168 | 0x8e | 7.46170205e-02
169 | 0x1c | 7.44154733e-02
170 | 0x2a | 7.38305514e-02
171 | 0x1e | 7.26959325e-02
172 | 0x26 | 7.22376293e-02
173 | 0xde | 7.22336087e-02
174 | 0xbc | 7.18698881e-02
175 | 0x52 | 7.16098809e-02
176 | 0x51 | 7.14026745e-02
177 | 0xe9 | 7.11005271e-02
178 | 0x81 | 7.08720859e-02
179 | 0x28 | 7.06316565e-02
180 | 0x9f | 7.03639090e-02
181 | 0xb8 | 7.01932887e-02
182 | 0xbd | 6.98489221e-02
183 | 0xa3 | 6.93582598e-02
184 | 0xca | 6.91923338e-02
185 | 0xa7 | 6.91144157e-02
186 | 0xd8 | 6.90991946e-02
187 | 0xf9 | 6.90337652e-02
188 | 0x59 | 6.90110872e-02
189 | 0x97 | 6.89539193e-02
190 | 0x47 | 6.89403876e-02
191 | 0x95 | 6.87321221e-02
192 | 0x7a | 6.85314641e-02
193 | 0x76 | 6.80965503e-02
194 | 0x60 | 6.79818145e-02
195 | 0xe1 | 6.79149797e-02
196 | 0xc2 | 6.74729101e-02
197 | 0x7e | 6.73697934e-02
198 | 0x9b | 6.70615628e-02
199 | 0x09 | 6.70064854e-02
200 | 0xbe | 6.65718841e-02
201 | 0xf3 | 6.64821651e-02
202 | 0x72 | 6.63807904e-02
203 | 0x1b | 6.62938460e-02
204 | 0xd7 | 6.61600779e-02
205 | 0xc3 | 6.59648987e-02
206 | 0x82 | 6.58621787e-02
207 | 0x99 | 6.56252672e-02
208 | 0xe7 | 6.55903153e-02
209 | 0xd3 | 6.54113393e-02
210 | 0x30 | 6.49094611e-02
211 | 0x4d | 6.48728840e-02
212 | 0xdb | 6.46825712e-02
213 | 0xa8 | 6.46776163e-02
214 | 0xf0 | 6.46241116e-02
215 | 0x2d | 6.43928068e-02
216 | 0x4b | 6.43480204e-02
217 | 0x9e | 6.43298674e-02
218 | 0x8b | 6.39224962e-02
219 | 0x73 | 6.36899025e-02
220 | 0x2e | 6.36509289e-02
221 | 0x39 | 6.24417458e-02
222 | 0xa5 | 6.22848815e-02
223 | 0x21 | 6.20915633e-02
224 | 0x05 | 6.16478820e-02
225 | 0x93 | 6.16371957e-02
226 | 0x50 | 6.14050644e-02
227 | 0x5e | 6.12929225e-02
228 | 0x67 | 6.12243575e-02
229 | 0x85 | 6.11340189e-02
230 | 0x2f | 6.02234879e-02
231 | 0x14 | 6.01875670e-02
232 | 0xf5 | 5.99234209e-02
233 | 0x15 | 5.97599954e-02
234 | 0xac | 5.93795418e-02
235 | 0xd4 | 5.93338099e-02
236 | 0xe4 | 5.91669141e-02
237 | 0x53 | 5.84505102e-02
238 | 0xd0 | 5.74794580e-02
239 | 0xc6 | 5.73277647e-02
240 | 0xd1 | 5.68874299e-02
241 | 0x70 | 5.68196729e-02
242 | 0x66 | 5.64818789e-02
243 | 0x56 | 5.60740444e-02
244 | 0x0a | 5.58439912e-02
245 | 0x03 | 5.53847565e-02
246 | 0xb9 | 5.51941766e-02
