  1 | 0xd1 | 1.98610727e-01
  2 | 0x29 | 1.68556708e-01
  3 | 0x44 | 1.53471380e-01
  4 | 0xa4 | 1.46715357e-01
  5 | 0x3a | 1.44215259e-01
  6 | 0x68 | 1.42396989e-01
  7 | 0xad | 1.34102827e-01
  8 | 0x11 | 1.30458076e-01
  9 | 0x9b | 1.29307970e-01
 10 | 0x69 | 1.27586660e-01
 11 | 0x91 | 1.27216446e-01
 12 | 0x86 | 1.27071534e-01
 13 | 0x0e | 1.26568241e-01
 14 | 0xc1 | 1.25480943e-01
 15 | 0xc7 | 1.24537074e-01
 16 | 0x4c | 1.24247900e-01
 17 | 0x3d | 1.22711120e-01
 18 | 0x74 | 1.19624121e-01
 19 | 0x20 | 1.19398685e-01
 20 | 0x2c | 1.18887330e-01
 21 | 0xaf | 1.17511014e-01
 22 | 0xe4 | 1.17356599e-01
 23 | 0x26 | 1.16463866e-01
 24 | 0x5f | 1.15472605e-01
 25 | 0x57 | 1.13937858e-01
 26 | 0xca | 1.13911863e-01
 27 | 0x1b | 1.13769599e-01
 28 | 0x36 | 1.13503488e-01
 29 | 0x67 | 1.12922327e-01
 30 | 0x1d | 1.12071274e-01
 31 | 0x88 | 1.11782643e-01
 32 | 0xcc | 1.10956320e-01
 33 | 0xc8 | 1.10524852e-01
 34 | 0xbd | 1.10374245e-01
 35 | 0x7b | 1.09671539e-01
 36 | 0xdd | 1.08412784e-01
 37 | 0xfc | 1.08148871e-01
 38 | 0x92 | 1.08126819e-01
 39 | 0x34 | 1.07274550e-01
 40 | 0x46 | 1.07180153e-01
 41 | 0x14 | 1.06337399e-01
 42 | 0x90 | 1.04286722e-01
 43 | 0xfb | 1.03699495e-01
 44 | 0xe1 | 1.03136729e-01
 45 | 0xae | 1.02675413e-01
 46 | 0x9f | 1.01854093e-01
 47 | 0x7c | 1.01415391e-01
 48 | 0x00 | 1.01337177e-01
 49 | 0x93 | 1.01314237e-01
 50 | 0x0f | 1.01167125e-01
 51 | 0x3b | 1.01125383e-01
 52 | 0xf6 | 1.00521140e-01
 53 | 0x1e | 1.00022785e-01
 54 | 0x65 | 9.95298099e-02
 55 | 0xa5 | 9.93183000e-02
