  1 | 0x9e | 1.98315734e-01
  2 | 0xee | 1.60868976e-01
  3 | 0x9b | 1.59777221e-01
  4 | 0x03 | 1.53448780e-01
  5 | 0x72 | 1.46469985e-01
  6 | 0x1a | 1.42642777e-01
  7 | 0x17 | 1.42376823e-01
  8 | 0x4a | 1.41387321e-01
  9 | 0x67 | 1.35961051e-01
 10 | 0x91 | 1.35100729e-01
 11 | 0x49 | 1.34361152e-01
 12 | 0xd8 | 1.33732851e-01
 13 | 0x79 | 1.32435216e-01
 14 | 0x05 | 1.27205474e-01
 15 | 0x3b | 1.26646580e-01
 16 | 0x7f | 1.26167715e-01
 17 | 0xd1 | 1.26140745e-01
 18 | 0x83 | 1.25582468e-01
 19 | 0xde | 1.24303448e-01
 20 | 0x43 | 1.24083403e-01
 21 | 0x8d | 1.22363117e-01
 22 | 0xcb | 1.22087571e-01
 23 | 0x71 | 1.20593876e-01
 24 | 0xf9 | 1.19245773e-01
 25 | 0xfc | 1.17176921e-01
 26 | 0x19 | 1.15954083e-01
 27 | 0x08 | 1.14658339e-01
 28 | 0x32 | 1.14366903e-01
 29 | 0x31 | 1.14114670e-01
 30 | 0xce | 1.13908940e-01
 31 | 0xfd | 1.11533585e-01
 32 | 0x6b | 1.11337475e-01
 33 | 0x7b | 1.10003591e-01
 34 | 0x5c | 1.09999328e-01
 35 | 0xed | 1.09842369e-01
 36 | 0x20 | 1.09813527e-01
 37 | 0xca | 1.09752705e-01
 38 | 0xb6 | 1.09498005e-01
 39 | 0xbf | 1.09355161e-01
 40 | 0x98 | 1.08960263e-01
 41 | 0x5f | 1.08212469e-01
 42 | 0xf6 | 1.08040717e-01
 43 | 0x25 | 1.06504401e-01
 44 | 0xf4 | 1.06337842e-01
 45 | 0xb1 | 1.03766706e-01
 46 | 0x6d | 1.02548534e-01
 47 | 0xeb | 1.02033255e-01
 48 | 0x30 | 1.02019387e-01
 49 | 0x2d | 1.01727178e-01
 50 | 0xc6 | 1.00743475e-01
 51 | 0x51 | 9.98103891e-02
 52 | 0xff | 9.94665330e-02
 53 | 0xa3 | 9.89706852e-02
 54 | 0x85 | 9.74244515e-02
 55 | 0xe6 | 9.71621934e-02
 56 | 0xdf | 9.62371108e-02
 57 | 0x88 | 9.55677899e-02
 58 | 0xa7 | 9.50244123e-02
 59 | 0x96 | 9.49954348e-02
 60 | 0xcc | 9.48447213e-02
 61 | 0x27 | 9.43405247e-02
 62 | 0xbe | 9.42872218e-02
 63 | 0x55 | 9.39081534e-02
 64 | 0x4e | 9.37688611e-02
 65 | 0x47 | 9.36068775e-02
 66 | 0x3e | 9.35843852e-02
 67 | 0x29 | 9.34657387e-02
 68 | 0xd2 | 9.33288179e-02
 69 | 0xf8 | 9.31127249e-02
 70 | 0xc9 | 9.29817824e-02
 71 | 0xa2 | 9.29121049e-02
 72 | 0xf1 | 9.24734898e-02
 73 | 0x82 | 9.24713162e-02
 74 | 0x1e | 9.23218959e-02
 75 | 0xf2 | 9.20109503e-02
 76 | 0xa9 | 9.17981983e-02
 77 | 0x7e | 9.15581253e-02
 78 | 0x04 | 9.15535839e-02
 79 | 0x07 | 9.15124942e-02
 80 | 0xd0 | 9.14123541e-02
 81 | 0x84 | 9.11559690e-02
 82 | 0x57 | 9.04493297e-02
 83 | 0xa6 | 9.03098058e-02
 84 | 0x93 | 9.02923387e-02
 85 | 0xf3 | 9.02101652e-02
 86 | 0x8a | 9.01494601e-02
 87 | 0x4f | 8.95623437e-02
 88 | 0x66 | 8.93228781e-02
 89 | 0x8c | 8.92241554e-02
 90 | 0xe8 | 8.90827271e-02
 91 | 0x38 | 8.84260477e-02
 92 | 0xe9 | 8.82450513e-02
 93 | 0x2f | 8.82398206e-02
 94 | 0x65 | 8.81558883e-02
 95 | 0xfe | 8.80532359e-02
 96 | 0xc4 | 8.78464055e-02
 97 | 0xc8 | 8.77015126e-02
 98 | 0x81 | 8.75746865e-02
 99 | 0x1c | 8.70925474e-02
100 | 0x77 | 8.63820948e-02
101 | 0xfb | 8.63098915e-02
102 | 0x74 | 8.62039684e-02
103 | 0x0a | 8.57366616e-02
104 | 0x1f | 8.54835479e-02
105 | 0x6e | 8.52501540e-02
106 | 0xb9 | 8.51874947e-02
107 | 0xa1 | 8.50058463e-02
108 | 0x16 | 8.49713558e-02
109 | 0x0f | 8.49414778e-02
110 | 0x0d | 8.46425915e-02
111 | 0x7a | 8.45570311e-02
112 | 0x3c | 8.43669373e-02
113 | 0x5d | 8.40645459e-02
114 | 0x24 | 8.39969043e-02
115 | 0x46 | 8.39612791e-02
116 | 0xf5 | 8.39377618e-02
117 | 0xc5 | 8.38913475e-02
118 | 0xbc | 8.37812018e-02
119 | 0x52 | 8.36635268e-02
120 | 0x8e | 8.28908699e-02
121 | 0x56 | 8.28134234e-02
122 | 0x10 | 8.27529289e-02
123 | 0x54 | 8.26157423e-02
124 | 0x4b | 8.21850794e-02
125 | 0xa0 | 8.21829250e-02
126 | 0xe2 | 8.20898148e-02
127 | 0x14 | 8.20611327e-02
128 | 0xad | 8.18445325e-02
129 | 0x28 | 8.18299395e-02
130 | 0x6a | 8.16390132e-02
131 | 0x21 | 8.14658693e-02
132 | 0x15 | 8.14125862e-02
133 | 0x09 | 8.13823824e-02
134 | 0xdd | 8.13391143e-02
135 | 0x63 | 8.12677011e-02
136 | 0xaf | 8.12363814e-02
137 | 0xac | 8.12277812e-02
138 | 0x23 | 8.03440742e-02
139 | 0xdc | 8.01927733e-02
140 | 0x92 | 7.96394602e-02
141 | 0xb2 | 7.93523795e-02
142 | 0x9c | 7.87044576e-02
143 | 0x80 | 7.83552861e-02
144 | 0xb8 | 7.82500717e-02
145 | 0xd7 | 7.82497913e-02
146 | 0x39 | 7.82431808e-02
147 | 0xb0 | 7.80367452e-02
148 | 0x99 | 7.80039971e-02
149 | 0x2a | 7.79864693e-02
150 | 0x86 | 7.78527326e-02
151 | 0x2c | 7.77824908e-02
152 | 0xda | 7.77746505e-02
153 | 0x7c | 7.72581720e-02
154 | 0xa4 | 7.71590975e-02
155 | 0xcd | 7.68388451e-02
156 | 0x13 | 7.67378144e-02
157 | 0x45 | 7.67366106e-02
158 | 0x3d | 7.64682123e-02
159 | 0xb7 | 7.63679157e-02
160 | 0xef | 7.62593455e-02
161 | 0x18 | 7.61438860e-02
162 | 0x68 | 7.59617612e-02
163 | 0xc7 | 7.58372037e-02
164 | 0x3f | 7.57643392e-02
165 | 0x36 | 7.56783163e-02
166 | 0xd5 | 7.55697438e-02
167 | 0x94 | 7.54928083e-02
168 | 0x70 | 7.51750377e-02
169 | 0x35 | 7.51557272e-02
170 | 0x5a | 7.51105664e-02
171 | 0xae | 7.47497742e-02
172 | 0xaa | 7.46666445e-02
173 | 0x6f | 7.41467851e-02
174 | 0x5b | 7.41467492e-02
175 | 0x34 | 7.34236359e-02
176 | 0x11 | 7.30074379e-02
177 | 0x8f | 7.27486112e-02
178 | 0xd3 | 7.26286564e-02
179 | 0x37 | 7.25599646e-02
180 | 0x64 | 7.23183956e-02
181 | 0x95 | 7.22280563e-02
182 | 0x3a | 7.21828597e-02
183 | 0x75 | 7.21023542e-02
184 | 0xb5 | 7.20650072e-02
185 | 0xe7 | 7.18735640e-02
186 | 0x89 | 7.18150174e-02
187 | 0x22 | 7.18113119e-02
188 | 0xb3 | 7.16668785e-02
189 | 0x2e | 7.15193120e-02
190 | 0x5e | 7.11286255e-02
191 | 0x26 | 7.10334156e-02
192 | 0xe5 | 7.10298092e-02
193 | 0x4d | 7.05239482e-02
194 | 0xfa | 7.04278910e-02
195 | 0x0e | 7.02958252e-02
196 | 0xd4 | 7.02235953e-02
197 | 0x60 | 7.02015607e-02
198 | 0xd9 | 7.01256880e-02
199 | 0xe1 | 6.99227250e-02
200 | 0xd6 | 6.96996094e-02
201 | 0x6c | 6.95940994e-02
202 | 0x06 | 6.95371102e-02
203 | 0x42 | 6.95134817e-02
204 | 0x41 | 6.94064208e-02
205 | 0xe0 | 6.92250404e-02
206 | 0x0b | 6.90394802e-02
207 | 0x33 | 6.88167911e-02
208 | 0xb4 | 6.87430813e-02
209 | 0x90 | 6.86281079e-02
210 | 0xe3 | 6.85448876e-02
211 | 0x01 | 6.84181306e-02
212 | 0xf0 | 6.83198845e-02
213 | 0x50 | 6.81197828e-02
214 | 0xea | 6.80244107e-02
215 | 0xc3 | 6.77973624e-02
216 | 0x9f | 6.73858765e-02
217 | 0x59 | 6.73062447e-02
218 | 0x87 | 6.69242233e-02
219 | 0x97 | 6.67016054e-02
220 | 0xab | 6.63882350e-02
221 | 0x58 | 6.55972880e-02
222 | 0xf7 | 6.52322618e-02
223 | 0xec | 6.51958179e-02
224 | 0x53 | 6.51188999e-02
225 | 0x00 | 6.49534657e-02
226 | 0x78 | 6.48423015e-02
227 | 0x2b | 6.47351228e-02
228 | 0xbb | 6.46743178e-02
229 | 0x61 | 6.38324879e-02
230 | 0x7d | 6.38105096e-02
231 | 0x62 | 6.36834951e-02
232 | 0x76 | 6.33994610e-02
233 | 0x9a | 6.32285496e-02
234 | 0xa5 | 6.29224346e-02
